Unnamed: 0;id;title;sentence;subject1;subject2;subject3;subject_notsure;suggested_subject;type1;type2;type3;type_notsure;suggested_type;s1 score;s2 score;s3 score;t1 score;t2 score;t3 score;Avg_sbj_num;Avg_typ_num
969;970;احساس پوچی می  کنم;دانشجوی ریاضی  ام و از اینکه این رشته در به کمال رساندن انسان نقشی ندارد، بعضاً احساس پوچی می  کنم، لطفاً مرا راهنمایی کنید؟;روانشناسی;تحصیل;;0;;نظر;;;0;;30;18;0;20;0;0;1.66666666667;2.0
970;971;هیچ وقت عزیز نبودم;در ابتدا از زحمات شما متشکرم که بار ها با راهنمایی هایتان مرا از خطر های بزرگ زندگی نجات دادید. شاید با زدن این حرف ها بگویید چه جوان عقده ای هستم(خوب حتما دیگر اینجوری شده ام) اما باور کنید اگر به این حد نرسیده بودم این حرف ها را نمی زدم.من جوانی 16 ساله هستم که خیلی تنها هستم و معمولا در گروه های دوستی جایگاه خاصی برایم قائل نیستند.با اینکه رفتار ها و اعمالم را به طور کامل بررسی قرار داده ام اما هیچگاه دلیل اینکه چرا هیچوقت برای هیچکس عزیز نبودم را نفهمیدم. البته الان احساس می کنم عزت و جلال از آن خداست و به هرکه بخواهد می دهد(شاید هم;روانشناسی;;;0;;نظر;;;0;;30;0;0;28;0;0;1.66666666667;1.66666666667
971;972;هدفی واسه خودم ندارم;من نمیدونم تو زندگی دنبال چیم! یعنی هدفی واسه خودم ندارم و دمدمی مزاجم، چطور با خودم کنار بیام؟;روانشناسی;;;0;;نظر;پیشنهاد;;0;;30;0;0;19;18;0;1.0;1.66666666667
972;973;شرط بندی در تیراندازی، اسب دوانی و شنا;حکم شرط بندی در مسابقات اسب دوانی، تیراندازی و شنا چیست؟;مذهبی;;;0;;توضیح;;;0;;30;0;0;20;0;0;1.0;1.0
973;974;موسیقی همراه ورزش;آیا ورزش در باشگاهها که موسیقی پخش می کنند، مجاز است یا خیر؟;مذهبی;;;0;;;;;0;;30;0;0;0;0;0;2.0;1.0
974;975;فلسفه ورزش در اسلام;هدف نهایی از ورزش در اسلام چیست؟;مذهبی;ورزشی;;0;;توضیح;;;0;;30;18;0;20;0;0;1.66666666667;1.33333333333
975;976;خرید اسباب بازی برای کودک;مادری هستم که فرزندی 5 ساله دارم. هر بار که با کودکم بیرون برویم و مغازه اسباب بازی فروشی ببیند، اسباب بازی می خواهد و اگر برایش نخریم گریه می کند و ناراحت می شود. بگویید چه کار کنم تا کودکم وقتی با هم بیرون می رویم از من نخواهد که برایش اسباب بازی جدید بخرم؟;کودکان;روانشناسی;;0;;نظر;;;0;;20;17;0;20;0;0;2.0;1.66666666667
976;977;مقایسه پراید و پژو 206;با سلام و خسته نباشید بین پراید و 206 بر سردوراهی قرارگفتم و نمیدونم کدوم یکی بهتره خواهشمندم راهنماییم کنین با تشکر;خودرو;فنی;;0;;توضیح;;;0;;27;19;0;30;0;0;2.0;1.66666666667
977;978;شاسی;اطلاعات کاملی از شاسی ها میخواهم؟;فنی;خودرو;;0;;توضیح;;;0;;20;19;0;30;0;0;1.33333333333;1.0
978;979;پراید 132 زیر ماشین;سلام زیر پرایدم سمت شاگرد دقیقا زیرش ادامه ی شاسی ماشین هست دیگه شاسی کج شده در اثر رفتن روی جدول آیا در خرید و فروش تاثیری داره ؟دقیقا وسط ماشینه داستان نه نزدیک چرخا ...خیلی دورتر از اوناس ...;خودرو;فنی;;0;;;;;0;;27;19;0;0;0;0;2.0;1.0
979;980;ایربگ باز شده پراید;سلام دوستان. من بخاطر ی تصادف دوتا ایربگ ماشینم ک پرایدم هست باز شدن .اکروزم هست مدل ایربگا.میخواستم بدونم اینا ک باز شدن فقط کیسشون عوض میشه یا کلا باید عوض بشن؟;خودرو;فنی;;0;;;;;0;;28;20;0;0;0;0;1.66666666667;1.33333333333
980;981;بخاری;پرایدم بخاری اش یه بار گرم میکنه یه بار باد خنک میده هرجابردم گفتند درسته.عیبش از چیه؟;فنی;خودرو;;0;;دلیل;نظر;;0;;20;19;0;20;18;0;1.33333333333;1.66666666667
981;982;خاموش شدن خودرو در حین رانندگی ;خودروی پژو پرشیا مدل 78 دارم حدود 6 ماه پیش این ایراد یعنی خاموش شدن خودرو در حین رانندگی مخصوصا در هنگام توقف و یا در ترافیک و یا دور پائین خاموش می شد و در ان هنگام هر چی گاز می دادم فایده ای نداشت و نمی تونستم جلوی خاموش شدنش رو بگیرم باید ماشین رو خاموش می کردم مدتی بعد دوباره استارت می زدم و ماشین روشن می شد و به حرکت ادامه می دادم در بعضی مواقع دیگه این مشکل پیش نمی اومد در برخی موارد نیز باید بعد از مقداری حرکت تو ترافیک دوباره این عمل رو انجام می دادم خود به خود مدت شش ماه خوب شده بود مجددا این اتفاق دوباره افتاده و ;خودرو;فنی;;0;;نظر;دلیل;;0;;27;20;0;20;18;0;2.0;1.33333333333
982;983;خاموش شدن پراید رو کولر;پراید86دوگانه شرکتی دارم که تازه امسال خریدمش.بردم شارژ گاز کولر کردم.رو بنزین که کولر میگیرم دور موتور وقتی گازو ول میکنم به شدت پایین میاد.انگار خیلی فشار میاد به موتور.بعد مدت زمان خاصی مثلا 1 رب انگار ماشین خاموش میشه بعد یهو وصل میشه.چراغ چکشم روشن نمیشه که با دیاگ مشخص بشه.رو CNG این مشکل رو نداره.مکانیک احتمال به فیلتر بنزین داد عوضش کرد.پمپ بنزینشم چک کرد.اما درست نشد.باطریساز گفت شاید از رله دزدگیرته.عوضش کرد انگار یه روز خوب بود بعد روز از نو.به نظر شما چه مرگشه؟;فنی;خودرو;;0;;دلیل;;;0;;29;27;0;19;0;0;2.33333333333;1.33333333333
983;984;ریپ زدن و خارج شدن دود زیاد از اگزوز پراید .;من ی پراید مدل 88 دارم خود به خود یهوی ریپ کار کرد و از اگزوز ی دود خیلی زیادی مثل دود بیرون میاد چیکار باید بکنم .ممنون ;فنی;خودرو;;0;;نظر;;;0;;29;18;0;20;0;0;2.0;1.33333333333
984;985;طرز پخت سبزی پلو با ماهی;طرز پخت سبزی پلو با ماهی عید رو می شه توضیح بدید؟;تغذیه;;;0;;توضیح;;;0;;30;0;0;30;0;0;1.33333333333;1.0
985;986;بهترین روش درست کردن کباب کوبیده چیه؟;دپستان روش های زیادی تو اینترنت هست ولی ممنون میشم اگه کسی تجربه درست کردن کوبیدرو داره به منم یاد بده مثلا چجوری از رو سیح نیفته ذغالش درشت باشه یا ریز نوع سیخ و نوع گوشت که خیلی بو چربی نده ممنون میشم راهنماییم کنید;تغذیه;;;0;;توضیح;;;0;;29;0;0;30;0;0;1.33333333333;1.33333333333
986;987;محتویات رویال برگر کمبو چیه؟;سوالم خیلی واضحه... محتویات رویال برگر کمبو چیه؟ ;تغذیه;;;0;;توضیح;;;0;;29;0;0;30;0;0;1.33333333333;1.33333333333
987;988;برنامه نویسی برنامه برای امر وکالت;من میخوام یه برنامه اپلیکشن بنویسم برای یه وکیل.میخوام هر موکلی را که وارد کرد براش یه پوشه جدا تشکیل بشه .مثلا اگه یه موکل ده تا پرونده داره وقتی پوشه رو باز می کنه ده تا پرونده داخلش باشن که هر کدومو خواست انتخاب کنه و عملیات مورد نظرشو انجام بده .چطوری می تونم پوشه رو برای هر موکل ایجاد کنم.لطفا راهنماییم کنید.تو محیط ویژوا استادیو میخوام این کار انجام بشه .مرررررررررسی;برنامه‌نویسی;;;0;;توضیح;;;0;;20;0;0;30;0;0;1.66666666667;1.0
988;989;یادگیری دات نت;بهترین راه برای یادگیری دات نت چیه؟;برنامه‌نویسی;کامپیوتر و موبایل;;0;;توضیح;;;0;;20;19;0;29;0;0;1.33333333333;1.66666666667
989;990;برقراری ارتباط وای فای بین کامپیوتر و ربات;با سلام خدمت همه میخوام یه برنامه با سی شارپ بنویسم که بتونم با این برنامه یه ربات رو از طریق وای فای کنترلش کنم .واسه برقراری ارتباط با وای فای به مشکل برخوردم اگه راهنماییم کنید ممنون میشم یا یه منبعی بهم معرفی کنید .دمتون گرم;کامپیوتر و موبایل;برنامه‌نویسی;;0;;توضیح;;;0;;20;19;0;30;0;0;1.33333333333;1.33333333333
990;991;سال خمسی مجرد;آیا تعیین سال خمسی بر جوانان مجردی که با پدر و مادر خود زندگی می کنند، واجب است؟;مذهبی;;;0;;بله/خیر;;;0;;29;0;0;29;0;0;1.66666666667;1.66666666667
991;992;رأی اکثر فقیهان;آیا می توان در مسائل مورد اختلاف، به جای تقلید از یک شخص معین، رأی اکثریت فقیهان را ملاک عمل قرار داد؟;مذهبی;;;0;;بله/خیر;;;0;;30;0;0;20;0;0;1.33333333333;1.0
